France, Total Population, Deaths (period 1x1), 	Last modified: 23 Aug 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1838          47              2667.83         2264.67         4932.50
  1838          48              2727.38         2324.68         5052.06
  1838          49              2833.91         2455.60         5289.51
  1838          50              2973.27         2640.38         5613.65
  1838          51              3088.85         2810.77         5899.62
  1838          52              3166.52         2949.67         6116.19
  1838          53              3206.26         3057.10         6263.36
  1838          54              3208.10         3133.07         6341.17
  1838          55              3191.93         3188.48         6380.41
  1838          56              3237.40         3267.00         6504.40
  1838          57              3364.44         3379.56         6744.00
  1838          58              3573.04         3526.16         7099.20
  1838          59              3863.20         3706.81         7570.01
  1838          60              4207.56         3904.12         8111.68
  1838          61              4496.63         4048.63         8545.26
  1838          62              4703.06         4122.98         8826.04
  1838          63              4826.82         4127.14         8953.96
  1838          64              4867.94         4061.14         8929.08
  1838          65              4851.74         3955.69         8807.43
  1838          66              4879.60         3933.74         8813.34
  1838          67              4976.82         4025.98         9002.80
  1838          68              5143.43         4232.46         9375.89
  1838          69              5379.41         4553.13         9932.54
  1838          70              5651.49         4945.24        10596.73
  1838          71              5826.55         5237.63        11064.18
  1838          72              5871.30         5387.51        11258.81
  1838          73              5785.76         5394.88        11180.64
  1838          74              5569.90         5259.74        10829.64
  1838          75              5252.20         5008.76        10260.96
  1838          76              4946.57         4748.60         9695.17
  1838          77              4681.46         4505.92         9187.38
  1838          78              4456.90         4280.72         8737.62
  1838          79              4272.87         4073.00         8345.87
  1838          80              4109.18         3869.35         7978.53
  1838          81              3885.19         3616.15         7501.34
  1838          82              3580.70         3299.97         6880.67
  1838          83              3195.70         2920.83         6116.53
  1838          84              2730.22         2478.71         5208.93
  1838          85              2210.54         1996.07         4206.61
  1838          86              1741.87         1562.65         3304.52
  1838          87              1350.50         1200.92         2551.42
  1838          88              1036.43          910.87         1947.30
  1838          89               799.66          692.49         1492.15
  1838          90               631.21          537.76         1168.97
  1838          91               495.13          414.62          909.75
  1838          92               382.42          315.04          697.46
  1838          93               293.09          239.02          532.11
  1838          94               227.14          186.56          413.70
  1838          95               181.49          154.07          335.56
  1838          96               143.93          127.15          271.08
  1838          97               111.39          102.22          213.61
  1838          98                83.85           79.27          163.12
  1838          99                61.33           58.30          119.63
  1838         100                32.53           25.62           58.15
  1838         101                22.68           17.79           40.47
  1838         102                15.91           12.42           28.33
  1838         103                10.82            8.35           19.17
  1838         104                 7.32            5.76           13.08
  1838         105                 4.88            3.96            8.84
  1838         106                 3.19            2.56            5.75
  1838         107                 2.13            1.69            3.82
  1838         108                 1.39            1.13            2.52
  1838         109                 0.86            0.70            1.56
  1838         110+                0.30            0.00            0.30
  1839           0             69145.00        84054.00       153199.00
  1839           1             21477.28        22357.77        43835.05
  1839           2             14380.88        14983.36        29364.24
  1839           3              9300.55         9680.55        18981.10
  1839           4              6236.28         6449.33        12685.61
  1839           5              4878.98         4974.16         9853.14
  1839           6              3992.19         3992.96         7985.15
  1839           7              3266.80         3190.18         6456.98
  1839           8              2702.81         2565.82         5268.63
  1839           9              2300.22         2119.89         4420.11
  1839          10              2045.15         1834.66         3879.81
  1839          11              1882.08         1639.29         3521.37
  1839          12              1797.10         1516.06         3313.16
  1839          13              1790.23         1464.97         3255.20
  1839          14              1861.45         1486.01         3347.46
  1839          15              1995.14         1579.41         3574.55
  1839          16              2128.67         1745.95         3874.62
  1839          17              2246.40         1985.84         4232.24
  1839          18              2348.33         2299.09         4647.42
  1839          19              2434.45         2685.70         5120.15
  1839          20              2503.36         3107.98         5611.34
  1839          21              2549.33         3415.21         5964.54
  1839          22              2570.95         3569.72         6140.67
  1839          23              2568.22         3571.51         6139.73
  1839          24              2541.13         3420.57         5961.70
  1839          25              2496.20         3149.89         5646.09
  1839          26              2459.43         2891.44         5350.87
  1839          27              2437.33         2678.19         5115.52
  1839          28              2429.90         2510.15         4940.05
  1839          29              2437.14         2387.33         4824.47
  1839          30              2454.84         2305.60         4760.44
  1839          31              2466.18         2248.49         4714.67
  1839          32              2466.96         2211.89         4678.85
  1839          33              2457.18         2195.80         4652.98
  1839          34              2436.84         2200.21         4637.05
  1839          35              2412.04         2225.05         4637.09
  1839          36              2407.27         2269.99         4677.26
  1839          37              2428.66         2334.98         4763.64
  1839          38              2476.18         2419.97         4896.15
  1839          39              2549.84         2525.01         5074.85
  1839          40              2639.53         2636.39         5275.92
  1839          41              2704.65         2699.32         5403.97
  1839          42              2735.09         2700.13         5435.22
  1839          43              2730.84         2638.81         5369.65
  1839          44              2691.90         2515.36         5207.26
  1839          45              2630.14         2351.53         4981.67
  1839          46              2593.09         2234.31         4827.40
  1839          47              2592.63         2185.45         4778.08
  1839          48              2628.73         2204.93         4833.66
  1839          49              2701.41         2292.78         4994.19
  1839          50              2800.73         2433.91         5234.64
  1839          51              2886.93         2567.98         5454.91
  1839          52              2950.07         2679.93         5630.00
  1839          53              2990.14         2769.74         5759.88
  1839          54              3007.13         2837.43         5844.56
  1839          55              3017.71         2894.23         5911.94
  1839          56              3088.45         2985.10         6073.55
  1839          57              3236.00         3121.28         6357.28
  1839          58              3460.34         3302.79         6763.13
  1839          59              3761.50         3529.61         7291.11
  1839          60              4110.77         3778.44         7889.21
  1839          61              4393.40         3955.99         8349.39
  1839          62              4580.72         4038.98         8619.70
  1839          63              4672.71         4027.38         8700.09
  1839          64              4669.39         3921.21         8590.60
  1839          65              4599.78         3755.81         8355.59
  1839          66              4580.01         3672.58         8252.59
  1839          67              4639.12         3706.88         8346.00
  1839          68              4777.12         3858.70         8635.82
  1839          69              4994.00         4128.05         9122.05
  1839          70              5256.74         4475.63         9732.37
  1839          71              5433.28         4744.36        10177.64
  1839          72              5490.62         4894.95        10385.57
  1839          73              5428.73         4927.39        10356.12
  1839          74              5247.63         4841.67        10089.30
  1839          75              4971.48         4657.54         9629.02
  1839          76              4696.95         4453.78         9150.73
  1839          77              4448.21         4250.11         8698.32
  1839          78              4225.26         4046.54         8271.80
  1839          79              4028.09         3843.05         7871.14
  1839          80              3841.72         3631.37         7473.09
  1839          81              3606.15         3378.33         6984.48
  1839          82              3306.39         3075.65         6382.04
  1839          83              2942.44         2723.31         5665.75
  1839          84              2514.30         2321.33         4835.63
  1839          85              2044.25         1888.28         3932.53
  1839          86              1621.42         1498.43         3119.85
  1839          87              1268.09         1170.41         2438.50
  1839          88               984.28          904.16         1888.44
  1839          89               769.96          699.73         1469.69
  1839          90               616.76          550.39         1167.15
  1839          91               491.12          429.37          920.49
  1839          92               384.63          329.98          714.61
  1839          93               297.32          252.21          549.53
  1839          94               229.17          196.06          425.23
  1839          95               178.14          158.46          336.60
  1839          96               136.06          127.03          263.09
  1839          97               100.89           98.71          199.60
  1839          98                72.63           73.48          146.11
  1839          99                51.28           51.34          102.62
  1839         100                29.33           19.09           48.42
  1839         101                19.52           12.16           31.68
  1839         102                13.06            7.81           20.87
  1839         103                 8.77            5.02           13.79
  1839         104                 5.70            3.09            8.79
  1839         105                 3.66            1.94            5.60
  1839         106                 2.31            1.20            3.51
  1839         107                 1.43            0.70            2.13
  1839         108                 0.91            0.00            0.91
  1839         109                 0.32            0.00            0.32
  1839         110+                0.00            0.00            0.00
  1840           0             69395.00        85154.00       154549.00
  1840           1             20798.75        21980.10        42778.85
  1840           2             13891.27        14703.08        28594.35
  1840           3              9010.26         9519.75        18530.01
  1840           4              6155.73         6430.07        12585.80
  1840           5              5005.50         5106.81        10112.31
  1840           6              4270.76         4240.91         8511.67
  1840           7              3629.31         3505.11         7134.42
  1840           8              3081.15         2899.39         5980.54
  1840           9              2626.28         2423.78         5050.06
  1840          10              2268.12         2069.44         4337.56
  1840          11              2020.30         1801.07         3821.37
  1840          12              1886.24         1609.85         3496.09
  1840          13              1865.94         1495.78         3361.72
  1840          14              1959.39         1458.86         3418.25
  1840          15              2141.65         1508.99         3650.64
  1840          16              2312.95         1685.70         3998.65
  1840          17              2448.32         1998.91         4447.23
  1840          18              2547.77         2448.61         4996.38
  1840          19              2611.30         3034.79         5646.09
  1840          20              2643.47         3693.94         6337.41
  1840          21              2662.46         4171.94         6834.40
  1840          22              2672.83         4405.27         7078.10
  1840          23              2674.57         4393.93         7068.50
  1840          24              2667.68         4137.91         6805.59
  1840          25              2653.65         3692.08         6345.73
  1840          26              2638.39         3275.87         5914.26
  1840          27              2623.36         2944.13         5567.49
  1840          28              2608.58         2696.85         5305.43
  1840          29              2594.03         2534.06         5128.09
  1840          30              2579.62         2444.15         5023.77
  1840          31              2564.86         2380.75         4945.61
  1840          32              2549.65         2332.27         4881.92
  1840          33              2533.99         2298.73         4832.72
  1840          34              2517.88         2280.10         4797.98
  1840          35              2505.60         2280.18         4785.78
  1840          36              2514.32         2314.03         4828.35
  1840          37              2548.32         2385.45         4933.77
  1840          38              2607.59         2494.41         5102.00
  1840          39              2692.16         2640.93         5333.09
  1840          40              2791.43         2806.07         5597.50
  1840          41              2863.09         2914.08         5777.17
  1840          42              2896.58         2946.05         5842.63
  1840          43              2891.88         2901.96         5793.84
  1840          44              2849.02         2781.84         5630.86
  1840          45              2781.84         2609.23         5391.07
  1840          46              2745.85         2478.47         5224.32
  1840          47              2754.94         2413.16         5168.10
  1840          48              2809.08         2413.28         5222.36
  1840          49              2908.30         2478.84         5387.14
  1840          50              3038.94         2596.18         5635.12
  1840          51              3146.45         2710.63         5857.08
  1840          52              3217.17         2808.54         6025.71
  1840          53              3251.13         2889.91         6141.04
  1840          54              3248.31         2954.74         6203.05
  1840          55              3229.01         3015.33         6244.34
  1840          56              3274.46         3120.89         6395.35
  1840          57              3404.95         3283.73         6688.68
  1840          58              3620.49         3503.83         7124.32
  1840          59              3921.09         3781.21         7702.30
  1840          60              4277.45         4086.21         8363.66
  1840          61              4572.51         4300.18         8872.69
  1840          62              4776.98         4393.48         9170.46
  1840          63              4890.87         4366.10         9256.97
  1840          64              4914.17         4218.04         9132.21
  1840          65              4874.73         3992.15         8866.88
  1840          66              4883.86         3859.85         8743.71
  1840          67              4969.39         3863.97         8833.36
  1840          68              5131.34         4004.52         9135.86
  1840          69              5369.68         4281.51         9651.19
  1840          70              5651.01         4651.76        10302.77
  1840          71              5841.58         4942.68        10784.26
  1840          72              5907.97         5111.10        11019.07
  1840          73              5850.20         5157.01        11007.21
  1840          74              5668.25         5080.45        10748.70
  1840          75              5386.19         4901.83        10288.02
  1840          76              5100.38         4702.93         9803.31
  1840          77              4834.89         4504.23         9339.12
  1840          78              4589.70         4305.69         8895.39
  1840          79              4364.84         4107.33         8472.17
  1840          80              4148.05         3899.99         8048.04
  1840          81              3890.36         3647.00         7537.36
  1840          82              3579.54         3339.20         6918.74
  1840          83              3215.58         2976.60         6192.18
  1840          84              2798.48         2559.20         5357.68
  1840          85              2345.52         2106.18         4451.70
  1840          86              1925.83         1694.27         3620.10
  1840          87              1556.66         1342.68         2899.34
  1840          88              1238.04         1051.42         2289.46
  1840          89               969.95          820.45         1790.40
  1840          90               749.91          644.00         1393.91
  1840          91               567.86          498.83         1066.69
  1840          92               421.31          379.13          800.44
  1840          93               310.25          284.90          595.15
  1840          94               234.69          216.15          450.84
  1840          95               189.29          169.50          358.79
  1840          96               152.69          131.54          284.23
  1840          97               119.54           98.88          218.42
  1840          98                89.86           71.55          161.41
  1840          99                63.62           49.53          113.15
  1840         100                25.65           22.69           48.34
  1840         101                17.08           14.93           32.01
  1840         102                10.77            9.29           20.06
  1840         103                 6.80            5.82           12.62
  1840         104                 4.30            3.66            7.96
  1840         105                 2.61            2.19            4.80
  1840         106                 1.57            1.34            2.91
  1840         107                 0.93            0.81            1.74
  1840         108                 0.30            0.26            0.56
  1840         109                 0.00            0.00            0.00
  1840         110+                0.00            0.00            0.00
  1841           0             68816.00        84100.17       152916.17
  1841           1             22333.05        23114.95        45448.00
  1841           2             14944.24        15481.57        30425.81
  1841           3              9672.10        10009.32        19681.42
  1841           4              6516.62         6698.20        13214.82
  1841           5              5149.19         5216.82        10366.01
  1841           6              4255.38         4239.66         8495.04
  1841           7              3506.59         3435.33         6941.92
  1841           8              2902.80         2803.81         5706.61
  1841           9              2444.03         2345.13         4789.16
  1841          10              2122.95         2039.41         4162.36
  1841          11              1910.29         1807.17         3717.46
  1841          12              1798.71         1628.56         3427.27
  1841          13              1788.22         1503.57         3291.79
  1841          14              1878.81         1432.22         3311.03
  1841          15              2048.53         1437.30         3485.83
  1841          16              2209.44         1610.08         3819.52
  1841          17              2339.57         1973.40         4312.97
  1841          18              2438.94         2527.25         4966.19
  1841          19              2507.52         3271.62         5779.14
  1841          20              2548.83         4123.26         6672.09
  1841          21              2576.88         4749.19         7326.07
  1841          22              2595.16         5066.16         7661.32
  1841          23              2603.69         5074.15         7677.84
  1841          24              2602.45         4773.18         7375.63
  1841          25              2592.87         4230.00         6822.87
  1841          26              2580.66         3711.74         6292.40
  1841          27              2567.21         3285.15         5852.36
  1841          28              2552.56         2950.22         5502.78
  1841          29              2536.69         2706.98         5243.67
  1841          30              2519.09         2544.41         5063.50
  1841          31              2497.68         2418.54         4916.22
  1841          32              2471.93         2318.35         4790.28
  1841          33              2441.85         2243.88         4685.73
  1841          34              2407.44         2195.09         4602.53
  1841          35              2374.33         2174.13         4548.46
  1841          36              2364.98         2189.55         4554.53
  1841          37              2385.01         2243.49         4628.50
  1841          38              2434.44         2335.94         4770.38
  1841          39              2513.24         2466.90         4980.14
  1841          40              2610.55         2620.32         5230.87
  1841          41              2682.76         2732.08         5414.84
  1841          42              2718.98         2786.12         5505.10
  1841          43              2719.23         2782.44         5501.67
  1841          44              2683.48         2721.05         5404.53
  1841          45              2623.94         2616.61         5240.55
  1841          46              2589.24         2527.77         5117.01
  1841          47              2591.57         2469.21         5060.78
  1841          48              2630.94         2440.91         5071.85
  1841          49              2707.33         2442.91         5150.24
  1841          50              2810.38         2471.10         5281.48
  1841          51              2898.64         2509.28         5407.92
  1841          52              2961.76         2553.40         5515.16
  1841          53              2999.71         2603.43         5603.14
  1841          54              3012.51         2659.40         5671.91
  1841          55              3015.57         2729.55         5745.12
  1841          56              3070.60         2846.90         5917.50
  1841          57              3193.02         3019.73         6212.75
  1841          58              3382.81         3248.03         6630.84
  1841          59              3640.00         3531.79         7171.79
  1841          60              3940.86         3843.38         7784.24
  1841          61              4190.53         4072.16         8262.69
  1841          62              4365.30         4190.50         8555.80
  1841          63              4465.17         4198.39         8663.56
  1841          64              4490.14         4095.84         8585.98
  1841          65              4464.95         3918.15         8383.10
  1841          66              4488.55         3806.54         8295.09
  1841          67              4585.67         3796.32         8381.99
  1841          68              4756.32         3887.50         8643.82
  1841          69              5000.51         4080.07         9080.58
  1841          70              5284.96         4343.52         9628.48
  1841          71              5476.63         4555.71        10032.34
  1841          72              5542.25         4686.14        10228.39
  1841          73              5481.82         4734.79        10216.61
  1841          74              5295.34         4701.68         9997.02
  1841          75              5009.57         4596.98         9606.55
  1841          76              4731.51         4461.46         9192.97
  1841          77              4487.93         4305.31         8793.24
  1841          78              4278.82         4128.53         8407.35
  1841          79              4104.17         3931.12         8035.29
  1841          80              3946.35         3709.54         7655.89
  1841          81              3734.83         3449.61         7184.44
  1841          82              3451.95         3147.81         6599.76
  1841          83              3097.73         2804.12         5901.85
  1841          84              2672.15         2418.55         5090.70
  1841          85              2198.37         2006.54         4204.91
  1841          86              1768.92         1629.85         3398.77
  1841          87              1406.93         1303.91         2710.84
  1841          88              1112.41         1028.72         2141.13
  1841          89               885.36          804.30         1689.66
  1841          90               717.72          626.70         1344.42
  1841          91               577.30          480.12         1057.42
  1841          92               456.03          360.66          816.69
  1841          93               353.94          268.30          622.24
  1841          94               271.00          203.04          474.04
  1841          95               205.67          161.05          366.72
  1841          96               151.67          127.00          278.67
  1841          97               107.43           97.08          204.51
  1841          98                72.96           71.29          144.25
  1841          99                48.26           49.61           97.87
  1841         100                25.48           20.30           45.78
  1841         101                16.48           13.68           30.16
  1841         102                10.52            8.79           19.31
  1841         103                 6.34            5.34           11.68
  1841         104                 3.81            3.27            7.08
  1841         105                 2.29            1.99            4.28
  1841         106                 1.33            1.16            2.49
  1841         107                 0.76            0.69            1.45
  1841         108                 0.00            0.00            0.00
  1841         109                 0.00            0.00            0.00
  1841         110+                0.00            0.00            0.00
  1842           0             73846.00        89628.11       163474.11
  1842           1             21268.34        22585.31        43853.65
  1842           2             14220.56        15128.21        29348.77
  1842           3              9212.11         9779.83        18991.94
  1842           4              6242.98         6540.17        12783.15
  1842           5              4993.80         5086.61        10080.41
  1842           6              4187.04         4128.74         8315.78
  1842           7              3503.34         3343.94         6847.28
  1842           8              2942.71         2732.21         5674.92
  1842           9              2505.12         2293.57         4798.69
  1842          10              2186.29         2008.73         4195.02
  1842          11              1969.01         1800.65         3769.66
  1842          12              1848.96         1650.06         3499.02
  1842          13              1826.16         1556.97         3383.13
  1842          14              1900.60         1521.36         3421.96
  1842          15              2052.87         1558.67         3611.54
  1842          16              2205.35         1730.46         3935.81
  1842          17              2338.61         2052.16         4390.77
  1842          18              2452.66         2523.77         4976.43
  1842          19              2547.51         3145.27         5692.78
  1842          20              2622.48         3846.55         6469.03
  1842          21              2674.93         4347.18         7022.11
  1842          22              2704.19         4577.01         7281.20
  1842          23              2710.25         4536.06         7246.31
  1842          24              2693.13         4224.32         6917.45
  1842          25              2658.33         3705.61         6363.94
  1842          26              2627.89         3235.22         5863.11
  1842          27              2607.32         2876.94         5484.26
  1842          28              2596.63         2630.80         5227.43
  1842          29              2595.81         2496.79         5092.60
  1842          30              2600.99         2455.74         5056.73
  1842          31              2596.61         2430.98         5027.59
  1842          32              2578.83         2403.34         4982.17
  1842          33              2547.61         2372.84         4920.45
  1842          34              2502.96         2339.45         4842.41
  1842          35              2453.01         2310.87         4763.88
  1842          36              2430.28         2317.79         4748.07
  1842          37              2442.87         2367.89         4810.76
  1842          38              2490.80         2461.18         4951.98
  1842          39              2574.04         2597.65         5171.69
  1842          40              2681.34         2761.45         5442.79
  1842          41              2767.54         2889.21         5656.75
  1842          42              2821.37         2965.08         5786.45
  1842          43              2842.83         2989.06         5831.89
  1842          44              2831.91         2961.15         5793.06
  1842          45              2797.90         2890.69         5688.59
  1842          46              2777.93         2815.03         5592.96
  1842          47              2781.27         2743.49         5524.76
  1842          48              2807.95         2676.08         5484.03
  1842          49              2857.95         2612.81         5470.76
  1842          50              2925.91         2560.23         5486.14
  1842          51              2990.34         2544.52         5534.86
  1842          52              3045.89         2572.25         5618.14
  1842          53              3092.54         2643.42         5735.96
  1842          54              3130.31         2758.03         5888.34
  1842          55              3171.59         2912.85         6084.44
  1842          56              3265.97         3095.02         6360.99
  1842          57              3425.88         3301.30         6727.18
  1842          58              3651.31         3531.70         7183.01
  1842          59              3942.24         3786.22         7728.46
  1842          60              4274.69         4048.06         8322.75
  1842          61              4552.60         4250.07         8802.67
  1842          62              4751.96         4375.45         9127.41
  1842          63              4872.75         4424.19         9296.94
  1842          64              4915.00         4396.32         9311.32
  1842          65              4903.94         4313.32         9217.26
  1842          66              4940.50         4261.25         9201.75
  1842          67              5049.93         4261.60         9311.53
  1842          68              5232.23         4314.39         9546.62
  1842          69              5487.39         4419.61         9907.00
  1842          70              5782.54         4563.54        10346.08
  1842          71              5986.18         4691.31        10677.49
  1842          72              6065.41         4789.18        10854.59
  1842          73              6020.22         4857.16        10877.38
  1842          74              5850.65         4895.26        10745.91
  1842          75              5580.00         4898.27        10478.27
  1842          76              5301.56         4845.46        10147.02
  1842          77              5038.66         4731.62         9770.28
  1842          78              4791.30         4556.76         9348.06
  1842          79              4559.48         4320.89         8880.37
  1842          80              4330.05         4029.86         8359.91
  1842          81              4050.40         3707.10         7757.50
  1842          82              3707.37         3358.48         7065.85
  1842          83              3300.98         2984.01         6284.99
  1842          84              2831.21         2583.67         5414.88
  1842          85              2320.89         2169.14         4490.03
  1842          86              1861.30         1787.09         3648.39
  1842          87              1475.26         1449.19         2924.45
  1842          88              1162.75         1155.44         2318.19
  1842          89               923.78          905.83         1829.61
  1842          90               749.44          698.76         1448.20
  1842          91               604.02          527.70         1131.72
  1842          92               478.60          391.04          869.64
  1842          93               373.18          288.78          661.96
  1842          94               287.75          220.91          508.66
  1842          95               220.63          181.99          402.62
  1842          96               165.02          150.24          315.26
  1842          97               119.20          120.20          239.40
  1842          98                83.18           91.90          175.08
  1842          99                56.97           65.30          122.27
  1842         100                32.08           21.94           54.02
  1842         101                21.38           14.72           36.10
  1842         102                14.07            9.80           23.87
  1842         103                 9.16            6.22           15.38
  1842         104                 5.64            3.73            9.37
  1842         105                 3.48            2.25            5.73
  1842         106                 2.15            1.35            3.50
  1842         107                 1.28            0.79            2.07
  1842         108                 0.76            0.26            1.02
  1842         109                 0.00            0.00            0.00
  1842         110+                0.00            0.00            0.00
  1843           0             69583.66        83945.00       153528.66
  1843           1             22608.02        23783.98        46392.00
  1843           2             15146.67        15955.80        31102.47
  1843           3              9789.34        10296.41        20085.75
  1843           4              6536.04         6805.81        13341.85
  1843           5              5066.48         5158.81        10225.29
  1843           6              4099.46         4054.75         8154.21
  1843           7              3314.69         3168.44         6483.13
  1843           8              2712.15         2499.90         5212.05
  1843           9              2291.87         2049.09         4340.96
  1843          10              2037.24         1790.81         3828.05
  1843          11              1881.91         1624.09         3506.00
  1843          12              1809.31         1523.69         3333.00
  1843          13              1819.43         1489.59         3309.02
  1843          14              1912.26         1521.82         3434.08
  1843          15              2070.22         1623.98         3694.20
  1843          16              2222.83         1810.60         4033.43
  1843          17              2352.50         2085.31         4437.81
  1843          18              2459.21         2448.11         4907.32
  1843          19              2542.99         2898.99         5441.98
  1843          20              2604.86         3391.33         5996.19
  1843          21              2649.06         3738.52         6387.58
  1843          22              2676.62         3893.97         6570.59
  1843          23              2687.56         3857.63         6545.19
  1843          24              2681.87         3629.54         6311.41
  1843          25              2661.90         3254.87         5916.77
  1843          26              2637.08         2914.43         5551.51
  1843          27              2609.76         2653.39         5263.15
  1843          28              2579.94         2471.76         5051.70
  1843          29              2547.61         2369.55         4917.16
  1843          30              2513.93         2333.18         4847.11
  1843          31              2483.41         2308.38         4791.79
  1843          32              2457.18         2281.60         4738.78
  1843          33              2435.26         2252.81         4688.07
  1843          34              2417.64         2222.03         4639.67
  1843          35              2405.91         2195.31         4601.22
  1843          36              2406.52         2196.84         4603.36
  1843          37              2421.07         2232.69         4653.76
  1843          38              2449.58         2302.85         4752.43
  1843          39              2492.02         2407.31         4899.33
  1843          40              2544.01         2536.76         5080.77
  1843          41              2588.02         2653.91         5241.93
  1843          42              2619.63         2749.43         5369.06
  1843          43              2638.88         2823.32         5462.20
  1843          44              2645.74         2875.59         5521.33
  1843          45              2644.95         2904.40         5549.35
  1843          46              2655.37         2902.42         5557.79
  1843          47              2681.74         2867.82         5549.56
  1843          48              2724.05         2800.60         5524.65
  1843          49              2782.32         2700.78         5483.10
  1843          50              2852.65         2583.08         5435.73
  1843          51              2919.53         2506.59         5426.12
  1843          52              2979.11         2486.05         5465.16
  1843          53              3031.36         2521.46         5552.82
  1843          54              3076.29         2612.82         5689.11
  1843          55              3122.09         2754.61         5876.70
  1843          56              3201.48         2924.66         6126.14
  1843          57              3322.63         3117.46         6440.09
  1843          58              3485.54         3332.99         6818.53
  1843          59              3690.21         3571.28         7261.49
  1843          60              3925.16         3818.92         7744.08
  1843          61              4144.44         4022.40         8166.84
  1843          62              4336.56         4168.33         8504.89
  1843          63              4501.52         4256.74         8758.26
  1843          64              4639.32         4287.61         8926.93
  1843          65              4757.10         4273.04         9030.14
  1843          66              4883.37         4261.44         9144.81
  1843          67              5025.25         4264.93         9290.18
  1843          68              5182.75         4283.48         9466.23
  1843          69              5355.88         4317.11         9672.99
  1843          70              5529.68         4363.85         9893.53
  1843          71              5644.41         4415.84        10060.25
  1843          72              5685.13         4471.12        10156.25
  1843          73              5651.85         4529.68        10181.53
  1843          74              5544.56         4591.52        10136.08
  1843          75              5373.12         4644.62        10017.74
  1843          76              5176.90         4640.89         9817.79
  1843          77              4965.77         4568.27         9534.04
  1843          78              4739.70         4426.78         9166.48
  1843          79              4498.72         4216.43         8715.15
  1843          80              4237.73         3943.26         8180.99
  1843          81              3936.41         3631.59         7568.00
  1843          82              3589.67         3287.45         6877.12
  1843          83              3197.51         2910.86         6108.37
  1843          84              2759.94         2501.83         5261.77
  1843          85              2294.37         2074.74         4369.11
  1843          86              1870.48         1687.21         3557.69
  1843          87              1505.70         1353.64         2859.34
  1843          88              1200.01         1074.03         2274.04
  1843          89               953.42          848.39         1801.81
  1843          90               760.34          671.82         1432.16
  1843          91               598.37          524.88         1123.25
  1843          92               461.92          402.66          864.58
  1843          93               351.00          305.19          656.19
  1843          94               265.60          232.45          498.05
  1843          95               202.94          181.32          384.26
  1843          96               151.94          139.23          291.17
  1843          97               109.82          103.08          212.90
  1843          98                76.59           72.84          149.43
  1843          99                52.23           48.52          100.75
  1843         100                28.66           17.18           45.84
  1843         101                19.15           10.62           29.77
  1843         102                12.35            6.63           18.98
  1843         103                 7.84            4.10           11.94
  1843         104                 4.92            2.40            7.32
  1843         105                 2.93            1.33            4.26
  1843         106                 1.74            0.74            2.48
  1843         107                 1.04            0.00            1.04
  1843         108                 0.59            0.00            0.59
  1843         109                 0.00            0.00            0.00
  1843         110+                0.00            0.00            0.00
  1844           0             66540.54        82079.50       148620.04
  1844           1             19864.71        20445.03        40309.74
  1844           2             13298.28        13699.44        26997.72
  1844           3              8602.53         8852.58        17455.11
  1844           4              5777.44         5904.43        11681.87
  1844           5              4535.14         4564.87         9100.01
